stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08216:32017:0:2","Rastatt Zay","48.8666919331479","8.20348704094413","0361","","","Parent32017"
"de:08216:32018:0:1","Rastatt Rheintorstraße","48.8607232482735","8.20142091579037","0361","","","Parent32018"
"de:08216:32018:0:2","Rastatt Rheintorstraße","48.8613496981399","8.20304686645486","0361","","","Parent32018"
"de:08216:32019:0:1","Rastatt Fruchthalle","48.8598131090253","8.20046870158907","0361","","","Parent32019"
"de:08216:32019:0:2","Rastatt Fruchthalle","48.8599904101768","8.20042378582486","0361","","","Parent32019"
"de:08216:32020:1:1","Rastatt Kapellenstraße","48.8554808557474","8.2052567220541","0361","","","Parent32020"
"de:08216:32020:1:2","Rastatt Kapellenstraße","48.8554217501089","8.20509502530293","0361","","","Parent32020"
"de:08216:32021:0:1","Rastatt SchlossGalerie","48.858170088479","8.20802353312957","0361","","","Parent32021"
"de:08216:32021:0:2","Rastatt SchlossGalerie","48.8582528318105","8.20799658367104","0361","","","Parent32021"
"de:08216:32023:0:1","Rastatt Anne-Frank-Schule","48.8634712955738","8.19413557883515","0361","","","Parent32023"
"de:08216:32023:0:2","Rastatt Anne-Frank-Schule","48.8634535667199","8.19464761854717","0361","","","Parent32023"
"de:08216:32025:0:1","Rastatt Schloss","48.8582764727373","8.20406196272605","0361","","",""
"de:08216:32048:0:1","Rastatt Am Hasenwäldchen","48.8638554191979","8.20307381591338","0361","","","Parent32048"
"de:08216:32048:0:2","Rastatt Am Hasenwäldchen","48.8638672383396","8.20304686645486","0361","","","Parent32048"
"de:08216:32063:0:1","Rastatt Leopoldfeste","48.8468743401474","8.20675690857878","0361","","","Parent32063"
"de:08216:32063:0:2","Rastatt Leopoldfeste","48.8468743401474","8.20675690857878","0361","","","Parent32063"
"de:08216:32066:0:1","Rastatt Tulla-Gymnasium","48.8658587238525","8.21663837670547","0361","","","Parent32066"
"de:08216:32066:0:2","Rastatt Tulla-Gymnasium","48.8659769104125","8.21723126479307","0361","","","Parent32066"
"de:08216:32067:0:1","Rastatt Danziger Str.","48.8676787659274","8.21977349704749","0361","","",""
"de:08216:32068:1:1","Ötigheim Rastatter Str.","48.8878661555253","8.23402077745561","0352","","","Parent32068"
"de:08216:32068:1:2","Ötigheim Rastatter Str.","48.8878661555253","8.23402077745561","0352","","","Parent32068"
"de:08216:32069:1:2","Ötigheim Rathausstraße","48.8931819351303","8.23184685446773","0352","","","Parent32069"
"de:08216:32071:1:1","Bietigheim Schneidergarten","48.9041129454325","8.25068452597834","0342","","","Parent32071"
"de:08216:32071:1:2","Bietigheim Schneidergarten","48.9041070406158","8.25069350913119","0342","","","Parent32071"
"de:08216:32072:1:1","Bietigheim Badenstraße","48.9134416844385","8.25451134908922","0342","","","Parent32072"
"de:08216:32072:1:2","Bietigheim Badenstraße","48.913471203","8.2545472817006","0342","","","Parent32072"
"de:08216:32073:0:1","Elchesheim Hirsch","48.9289247264467","8.21123950184716","0342","","","Parent32073"
"de:08216:32074:1:1","Elchesheim Friedhof","48.931515586372","8.21731211316866","0342","","","Parent32074"
"de:08216:32075:1:1","Au Industriegebiet","48.9451640700783","8.2466960061163","0342","","","Parent32075"
"de:08216:32075:1:2","Au Industriegebiet","48.9451994698524","8.24659719143503","0342","","","Parent32075"
"de:08216:32076:1:2","Würmersheim Rathausplatz","48.9370509595721","8.25142114451142","0342","","","Parent32076"
"de:08216:32078:1:1","Durmersheim Würmersheimer Str","48.9338230500125","8.2657223238366","0342","","","Parent32078"
"de:08216:32078:1:2","Durmersheim Würmersheimer Str","48.9337050237698","8.26575825644797","0342","","","Parent32078"
"de:08216:32079:1:1","Durmersheim Rastatter Str.","48.9250234286173","8.2657223238366","0342","","","Parent32079"
"de:08216:32079:1:2","Durmersheim Rastatter Str.","48.9250175262717","8.2657223238366","0342","","","Parent32079"
"de:08216:32080:1:1","Durmersheim Chennevieres-Platz","48.9317280427249","8.270887636721","0342","","","Parent32080"
"de:08216:32080:1:2","Durmersheim Chennevieres-Platz","48.9315864052568","8.27080678834542","0342","","","Parent32080"
"de:08216:32081:1:1","Durmersheim Speyerer Str.","48.9377531645391","8.27351970050384","0342","","","Parent32081"
"de:08216:32081:1:2","Durmersheim Speyerer Str.","48.9377649662188","8.27354664996237","0342","","","Parent32081"
"de:08216:32082:1:1","Durmersheim Hans-Thoma-Str.","48.9426388214104","8.27842450195582","0342","","","Parent32082"
"de:08216:32082:1:2","Durmersheim Hans-Thoma-Str.","48.9427981282568","8.27862213131835","0342","","","Parent32082"
"de:08216:32084:1:1","Würmersheim Kirche","48.9366851009694","8.25206793151608","0342","","","Parent32084"
"de:08216:32087:1:1","Unzhurst Zell Kapelle","48.6924808230545","8.06325104192072","0391","","",""
"de:08216:32088:1:1","Durmersheim Gymnasium","48.9364608637261","8.26665657173221","0342","","","Parent32088"
"de:08216:32088:1:2","Durmersheim Gymnasium","48.9364254577536","8.26660267281516","0342","","","Parent32088"
"de:08216:32089:1:1","Durmersheim Raiffeisenplatz","48.9389569215002","8.27921501940595","0342","","",""
"de:08216:32091:1:1","Bietigheim Rheinstraße","48.9090373196364","8.24762127085907","0342","","","Parent32091"
"de:08216:32091:1:2","Bietigheim Rheinstraße","48.9090550323368","8.24762127085907","0342","","","Parent32091"
"de:08216:32095:0:1","Ottersweier Maria Linden","48.6721672252092","8.11773386391015","0391","","","Parent32095"
"de:08216:32095:0:2","Ottersweier Maria Linden","48.6723155293287","8.11787759435563","0391","","","Parent32095"
"de:08216:32097:0:1","Ottersweier Kirche","48.6687264470958","8.11121209494653","0391","","","Parent32097"
"de:08216:32097:0:2","Ottersweier Kirche","48.668495075999","8.1107180215402","0391","","","Parent32097"
"de:08216:32099:0:1","Hub","48.665404093559","8.13683204685319","0391","","","Parent32099"
"de:08216:32099:0:2","Hub","48.665404093559","8.13693086153445","0391","","","Parent32099"
"de:08216:32099:0:3","Hub","48.6652023721841","8.13718238981404","0391","","","Parent32099"
"de:08216:32100:0:1","Abzw. Hatzenweier","48.6798903231294","8.10639712502298","0391","","","Parent32100"
"de:08216:32100:0:2","Abzw. Hatzenweier","48.6793920944759","8.10718764247312","0391","","","Parent32100"
